id,hotel_name,city,phone,email,website,status,date_discovered,audit_notes,last_sent
usa-hotel-2578,Days Inn,Nashville,+1 615-669-1928,,https://www.wyndhamhotels.com/days-inn/nashville-tennessee/days-inn-airport-nashville-east/overview,new,2026-09-20,Has website,
usa-hotel-2579,Fairfield Inn & Suites,Nashville,+1 629-216-2331,,https://www.marriott.com/bnafo,new,2026-09-20,Has website,
usa-hotel-2580,Suburban Studios,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2581,Conrad,Nashville,+16153278000,,https://www.hilton.com/en/hotels/bnaleci-conrad-nashville/?SEO_id=GMB-AMER-CN-BNALECI&y_source=1_Mjc3MjkzMTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,new,2026-09-20,Has website,
usa-hotel-2582,Embassy Suites,Nashville,+16157367100,,https://www.hilton.com/en/hotels/bnadees-embassy-suites-nashville-downtown/,new,2026-09-20,Has website,
usa-hotel-2583,Waymore's Guest House & Casual Club,Nashville,+16156509075,info@waymoresnashville.com,https://waymoresnashville.com/,new,2026-09-20,Has website,
usa-hotel-2584,Hilton Garden Inn Nashville West End Avenue,Nashville,,,https://www.hilton.com/en/hotels/bnagigi-hilton-garden-inn-nashville-west-end-avenue/,new,2026-09-20,Has website,
usa-hotel-2585,The 121,Nashville,,,https://avantstay.com/hotels/nashville/488100/121-hotel,new,2026-09-20,Has website,
usa-hotel-2586,Euclid Court,Nashville,+16173000956,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2587,Hyatt Place Nashville/Green Hills,Nashville,+1 615 802 1171,,https://www.hyatt.com/hyatt-place/en-US/bnazl-hyatt-place-nashville-green-hills,new,2026-09-20,Has website,
usa-hotel-2588,Four Seasons - Nashville,Nashville,+1-615-610-5001,,https://www.fourseasons.com/nashville/,new,2026-09-20,Has website,
usa-hotel-2589,"Union Station Hotel, Autograph Collection",Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2590,DoubleTree by Hilton Hotel Nashville Downtown,Nashville,+1-615-244-8200,,https://www.hilton.com/en/hotels/bnadudt-doubletree-nashville-downtown/,new,2026-09-20,Has website,
usa-hotel-2591,Radisson Hotel Nashville Airport,Nashville,+1-615-889-9090,rhi_natn@radisson.com,https://www.radissonhotels.com/en-us/hotels/radisson-nashville-airport,new,2026-09-20,Has website,
usa-hotel-2592,Best Western Airport Inn,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2593,Sleep Inn,Nashville,+1 615-882-9220,,https://www.choicehotels.com/tennessee/white-house/quality-inn-hotels,new,2026-09-20,Has website,
usa-hotel-2594,"Country Inn & Suites, Nashville Airport East",Nashville,+1 615-277-1099,cx_nsll@countryinn.com,https://www.radissonhotels.com/en-us/hotels/country-inn-nashville-bna-tn,new,2026-09-20,Has website,
usa-hotel-2595,Comfort Suites,Nashville,+1 615-391-5959,,https://www.choicehotels.com/tennessee/white-house/quality-inn-hotels,new,2026-09-20,Has website,
usa-hotel-2596,Lotus Inn,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2597,Candlewood Suites Nashville Brentwood,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2598,Sheraton Grand Nashville Downtown,Nashville,+1-615-259-2000,,http://www.sheratonnashvilledowntown.com/,new,2026-09-20,Has website,
usa-hotel-2599,Courtyard,Nashville,+1 615-256-0900,,https://www.marriott.com/bnadt,new,2026-09-20,Has website,
usa-hotel-2600,Hampton Inn & Suites Nashville Downtown,Nashville,+1 615-277-5000,,https://www.hilton.com/en/hotels/bnadthx-hampton-suites-nashville-downtown/,new,2026-09-20,Has website,
usa-hotel-2601,Hilton Nashville Downtown,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2602,Moxy Nashville Vanderbilt Area,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2603,Courtyard Nashville Airport,Nashville,+1 615-883-9500,,https://www.marriott.com/hotels/travel/bnaca-courtyard-nashville-airport/,new,2026-09-20,Has website,
usa-hotel-2604,Hyatt Place Nashville Downtown,Nashville,+1 615-687-9995,,https://www.hyatt.com/hyatt-place/en-us/bnazd-hyatt-place-nashville-downtown,new,2026-09-20,Has website,
usa-hotel-2605,Courtyard - Nashville at Opryland,Nashville,+1 615-882-9133,misty.danmyer@marriott.com,https://www.marriott.com/hotels/travel/bnaco-courtyard-nashville-at-opryland/,new,2026-09-20,Has website,
usa-hotel-2606,Fairfield Inn & Suites Nashville at Opryland,Nashville,+1-615-872-8939,leo.obryan@marriott.com,https://www.marriott.com/hotels/travel/bnaop-fairfield-inn-and-suites-nashville-at-opryland/,new,2026-09-20,Has website,
usa-hotel-2607,Best Western Plus Music Row,Nashville,+1 615-242-1631,,https://www.bestwestern.com/en_US/book/hotels-in-nashville/best-western-plus-music-row/propertyCode.43150.html,new,2026-09-20,Has website,
usa-hotel-2608,Extended Stay America - Nashville - Vanderbilt,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2609,Super 8 Nashville Airport Music City Area,Nashville,+1 615-200-9952,,https://www.wyndhamhotels.com/super-8/nashville-tennessee/super-8-nashville-airport-north/overview,new,2026-09-20,Has website,
usa-hotel-2610,Hamilton Inn,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2611,Holston House Nashville - In the Unbound Collection,Nashville,+1 615-392-1234,,https://holstonhousenashville.hyatt.com/en/hotel/home.html,new,2026-09-20,Has website,
usa-hotel-2612,Motto by Hilton Nashville Downtown,Nashville,+1 615-798-0990,,https://www.hilton.com/en/hotels/bnairua-motto-nashville-downtown/,new,2026-09-20,Has website,
usa-hotel-2613,Omni Nashville Hotel,Nashville,+1-615-782-5300,,https://www.omnihotels.com/hotels/nashville,new,2026-09-20,Has website,
usa-hotel-2614,"The Bankers Alley Hotel Nashville, Tapestry Collection by Hilton",Nashville,+1-615-610-6400,bnany_gm@hilton.com,https://www.hilton.com/en/hotels/bnanyup-the-bankers-alley-hotel-nashville/,new,2026-09-20,Has website,
usa-hotel-2615,Noelle,Nashville,+1 615 649 5000,hello@noelle-nashville.com,https://www.noelle-nashville.com/,new,2026-09-20,Has website,
usa-hotel-2616,Hermitage Hotel,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2617,Hilton Garden Inn,Nashville,+1 615-251-3013,,https://www.hilton.com/en/hotels/bnaccgi-hilton-garden-inn-nashville-downtown-convention-center/,new,2026-09-20,Has website,
usa-hotel-2618,Holiday Inn Express & Suites Brentwood North-Nashville Area,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2619,Regency Inn & Suites,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2620,Marriott,Nashville,+1-615-321-1300,,https://www.marriott.com/hotels/fact-sheet/travel/bnaav-nashville-marriott-at-vanderbilt-university/,new,2026-09-20,Has website,
usa-hotel-2621,Hampton,Nashville,+1 615-329-1144,,https://www.hilton.com/en/hotels/bnavnhx-hampton-nashville-vanderbilt/,new,2026-09-20,Has website,
usa-hotel-2622,Loews Vanderbilt Plaza Hotel,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2623,Kimpton Aertson Hotel,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2624,Hilton Garden Inn Nashville Vanderbilt,Nashville,,,https://www.hilton.com/en/hotels/bnanvgi-hilton-garden-inn-nashville-vanderbilt/,new,2026-09-20,Has website,
usa-hotel-2625,The Westin,Nashville,+1-615-248-2800,,http://www.westinnashville.com/,new,2026-09-20,Has website,
usa-hotel-2626,Thompson Nashville,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2627,Embassy Suites by Hilton Nashville at Vanderbilt,Nashville,,,https://embassysuites3.hilton.com/en/hotels/tennessee/embassy-suites-by-hilton-nashville-at-vanderbilt-BNAESES/index.html,new,2026-09-20,Has website,
usa-hotel-2628,Hutton Hotel,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2629,Home2 Suites by Hilton Nashville Vanderbilt,Nashville,+1 615-254-2170,,https://www.hilton.com/en/hotels/bnahtht-home2-suites-nashville-vanderbilt-tn/,new,2026-09-20,Has website,
usa-hotel-2630,Aloft Nashville West End,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2631,Hayes Street Hotel,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2632,Cambria Hotel Nashville Downtown,Nashville,+1-629-910-7893,,https://www.cambrianashville.com/,new,2026-09-20,Has website,
usa-hotel-2633,Red Roof PLUS+ Nashville Fairgrounds,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2634,"Country Inn & Suites, Nashville Airport, TN",Nashville,+1 615-874-8040,cx_nhap@countryinn.com,https://www.radissonhotels.com/en-us/hotels/country-inn-nashville-airport-tn,new,2026-09-20,Has website,
usa-hotel-2635,Hampton Inn & Suites Nashville / Airport,Nashville,+1 615-885-4242,,https://www.hilton.com/en/hotels/bnahshx-hampton-suites-nashville-airport/,new,2026-09-20,Has website,
usa-hotel-2636,Homewood Suites by Hilton Nashville Vanderbilt,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2637,SpringHill Suites,Nashville,+1 615-244-5474,,https://www.marriott.com/bnasm,new,2026-09-20,Has website,
usa-hotel-2638,Candlewood Suites Nashville,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2639,Four Points by Sheraton Nashville - Brentwood,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2640,InTown Suites Extended Stay Nashville TN,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2641,Courtyard Nashville Vanderbilt/West End,Nashville,+1 615-327-9900,,https://www.marriott.com/bnawe,new,2026-09-20,Has website,
usa-hotel-2642,Comfort Inn Downtown Nashville-Vanderbilt,Nashville,+1 629-900-9513,,https://www.choicehotels.com/tennessee/white-house/quality-inn-hotels,new,2026-09-20,Has website,
usa-hotel-2643,The Iris Motel,Nashville,,,https://www.theirismotel.com/,new,2026-09-20,Has website,
usa-hotel-2644,"The Joseph, a Luxury Collection Hotel, Nashville",Nashville,+1 615 248 1900,,https://www.marriott.com/en-us/hotels/bnalj-the-joseph-a-luxury-collection-hotel-nashville/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,new,2026-09-20,Has website,
usa-hotel-2645,Tru By Hilton Nashville Downtown Convention Center,Nashville,+1 629-255-0303,,https://www.hilton.com/en/hotels/bnaruru-tru-nashville-downtown-convention-center/,new,2026-09-20,Has website,
usa-hotel-2646,Super 8,Nashville,+1 615-647-5613,,https://www.wyndhamhotels.com/super-8/antioch-tennessee/super-8-antioch-nashville-south-east/overview,new,2026-09-20,Has website,
usa-hotel-2647,Four Points by Sheraton Nashville Airport,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2648,Embassy Suites by Hilton Nashville Airport,Nashville,,,https://www.hilton.com/en/hotels/bnanaes-embassy-suites-nashville-airport/,new,2026-09-20,Has website,
usa-hotel-2649,Hampton Inn Nashville Airport Century Place,Nashville,+1 615-885-1122,,https://www.hilton.com/en/hotels/bnallhx-hampton-nashville-airport-century-place/,new,2026-09-20,Has website,
usa-hotel-2650,Nashville Airport Marriott,Nashville,+1 615 649 4200,,https://www.marriott.com/en-us/hotels/bnama-nashville-airport-marriott/overview/,new,2026-09-20,Has website,
usa-hotel-2651,Baymont Nashville Airport,Nashville,+1 615-647-5597,,https://www.wyndhamhotels.com/baymont/nashville-tennessee/baymont-nashville/overview,new,2026-09-20,Has website,
usa-hotel-2652,Hotel Preston,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2653,GLō Best Western Nashville,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2654,TownePlace Suites Nashville Airport,Nashville,+1 615-232-3830,,https://www.marriott.com/hotels/fact-sheet/travel/bnats-towneplace-suites-nashville-airport/,new,2026-09-20,Has website,
usa-hotel-2655,Extended Stay America - Nashville - Airport - Elm Hill Pike,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2656,Comfort Suites Airport,Nashville,+1 615-442-7867,,https://www.choicehotels.com/tennessee/white-house/quality-inn-hotels,new,2026-09-20,Has website,
usa-hotel-2657,Extended Stay America - Nashville - Airport,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2658,Quality Suites Nashville Airport,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2659,Hilton Brentwood/Nashville Suites,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2660,Best Western Brentwood,Nashville,+1 615-373-8585,,https://www.bestwestern.com/en_US/book/hotels-in-brentwood/best-western-brentwood/propertyCode.43173.html,new,2026-09-20,Has website,
usa-hotel-2661,Brentwood Suites,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2662,Extended Stay America - Nashville - Brentwood - South,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2663,Hampton Inn Nashville / Brentwood I-65S,Nashville,+1 615-373-2212,,https://www.hilton.com/en/hotels/bnabdhx-hampton-nashville-brentwood-i-65s/,new,2026-09-20,Has website,
usa-hotel-2664,Baymont Inn & Suites Nashville/Brentwood,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2665,Mainstay Suites,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2666,Homewood Suites by Hilton Nashville Brentwood,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2667,Hampton Inn Nashville-I-24 Hickory Hollow,Nashville,+1 615-731-9911,,https://www.hilton.com/en/hotels/bnaeahx-hampton-nashville-i-24-hickory-hollow/,new,2026-09-20,Has website,
usa-hotel-2668,Holiday Inn Express & Suites Nashville Southeast - Antioch,Nashville,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/nashville/bnacr/hoteldetail,new,2026-09-20,Has website,
usa-hotel-2669,Urban Cowboy,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2670,Holiday Inn Nashville-Vanderbilt (Downtown),Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2671,Hyatt House Nashville At Vanderbilt,Nashville,+1 615-320-9000,,https://www.hyatt.com/hyatt-house/en-us/bnaxw-hyatt-house-nashville-at-vanderbilt,new,2026-09-20,Has website,
usa-hotel-2672,Hampton Inn & Suites,Nashville,+1 615-780-2000,,https://www.hilton.com/en/hotels/bnadchx-hampton-suites-nashville-downtown-capitol-view/,new,2026-09-20,Has website,
usa-hotel-2673,Hampton Inn & Suites Nashville - Vanderbilt - Elliston Place,Nashville,+1 615-320-6060,,https://www.hilton.com/en/hotels/bnauvhx-hampton-suites-nashville-vanderbilt-elliston-place/,new,2026-09-20,Has website,
usa-hotel-2674,Graduate by Hilton Nashville,Nashville,+1-615-551-2700,BNAGNGU_hotel@hilton.com,https://www.hilton.com/en/hotels/bnagngu-graduate-nashville/,new,2026-09-20,Has website,
usa-hotel-2675,Margaritaville Hotel,Nashville,+1 615-986-9300,,https://www.margaritavilleresorts.com/margaritaville-hotel-nashville,new,2026-09-20,Has website,
usa-hotel-2676,Grand Hyatt Hotel,Nashville,+1 615-622-1234,,https://www.hyatt.com/en-US/hotel/tennessee/grand-hyatt-nashville/bnarn,new,2026-09-20,Has website,
usa-hotel-2677,Hilton Garden Inn Nashville Brentwood,Nashville,,,https://www.hilton.com/en/hotels/bnabrgi-hilton-garden-inn-nashville-brentwood/,new,2026-09-20,Has website,
usa-hotel-2678,Drury Inn & Suites Nashville Airport,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2679,Holiday Inn & Suites Nashville Dtwn - Conv Ctr,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2680,Holiday Inn Express Nashville W I40/Whitebridge Rd,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2681,Comfort Inn Nashville West,Nashville,+1 615-356-0888,,https://www.choicehotels.com/tennessee/white-house/quality-inn-hotels,new,2026-09-20,Has website,
usa-hotel-2682,Millennium Maxwell House Hotel Nashville,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2683,TownePlace Suites Nashville Downtown/Capitol District,Nashville,+1 615-551-8880,,https://www.marriott.com/bnatd,new,2026-09-20,Has website,
usa-hotel-2684,"SoBro Guest House, Nashville",Nashville,,,https://www.stayblackswan.com/nashville-tn,new,2026-09-20,Has website,
usa-hotel-2685,Holiday Inn Express & Suites Nashville-Opryland,Nashville,+1 615-829-7777,,https://www.ihg.com/holidayinnexpress/hotels/us/en/nashville/bnamp/hoteldetail,new,2026-09-20,Has website,
usa-hotel-2686,Best Western Suites near Opryland,Nashville,+1 615-902-9940,,https://www.bestwestern.com/en_US/book/hotels-in-nashville/best-western-suites-near-opryland/propertyCode.43134.html,new,2026-09-20,Has website,
usa-hotel-2687,Hyatt Place Nashville/Opryland,Nashville,+1 615-872-0422,,https://nashvilleopryland.place.hyatt.com/,new,2026-09-20,Has website,
usa-hotel-2688,Red Roof PLUS+ Nashville Airport,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2689,Sonesta Nashville Airport,Nashville,+1-615-889-9300,reservations@sonesta.com,https://www.sonesta.com/sonesta-hotels-resorts/tn/nashville/sonesta-nashville-airport/,new,2026-09-20,Has website,
usa-hotel-2690,Alexis Inn & Suites Opryland-Nashville-Magnuson,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2691,Homewood Suites by Hilton Nashville-Airport,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2692,Hyatt Place Nashville Airport,Nashville,+1 615-493-5200,,https://www.hyatt.com/en-us/hotel/tennessee/hyatt-place-nashville-airport/bnaza,new,2026-09-20,Has website,
usa-hotel-2693,Nashville - Days Inn Airport / Opryland Area,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2694,Rodeway Inn,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2695,"Hillside Crossing, Ramada",Nashville,+1 629-702-2200,,https://www.wyndhamhotels.com/ramada/nashville-tennessee/hillside-crossing-ramada/overview,new,2026-09-20,Has website,
usa-hotel-2696,Days Inn by Wyndham Nashville Airport,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2697,Holiday Inn Express,Nashville,+1 615-366-6691,,https://www.ihg.com/holidayinnexpress/hotels/us/en/nashville/bnatn/hoteldetail,new,2026-09-20,Has website,
usa-hotel-2698,Lee Motel,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2699,"The Inn at Opryland, A Gaylord Hotel",Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2700,Fiddler's Inn,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2701,"Country Inn & Suites, Nashville",Nashville,+1 615-316-9944,cx_nsvl@countryinn.com,https://www.radissonhotels.com/en-us/hotels/country-inn-nashville-tn,new,2026-09-20,Has website,
usa-hotel-2702,Hampton Inn & Suites Nashville at Opryland,Nashville,+1 615-620-2500,,https://www.hilton.com/en/hotels/bnaophx-hampton-suites-nashville-at-opryland/,new,2026-09-20,Has website,
usa-hotel-2703,Residence Inn Nashville at Opryland,Nashville,+1 615-265-0345,,https://www.marriott.com/bnaol,new,2026-09-20,Has website,
usa-hotel-2704,Spark by Hilton Nashville - Opryland,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2705,GuestHouse Inn & Suites - Nashville/Music Valley,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2706,Hilton Nashville Green Hills,Nashville,+1-615-297-9979,,https://www.hilton.com/en/hotels/bnagrhh-hilton-nashville-green-hills/,new,2026-09-20,Has website,
usa-hotel-2707,Residence Inn Nashville Green Hills,Nashville,+1 615-279-1414,,https://www.marriott.com/hotels/travel/bnagn-residence-inn-nashville-green-hills/,new,2026-09-20,Has website,
